Order ID,Date,Customer ID,Product ID,Product Name,Category,Quantity,Price per Unit,Total Sale Amount,Payment Method,Payment Status,Country,Continent
25033,2023-06-25,Cust-61,3005,Smartwatch,Accessories,1,200,200,Credit Card,Failed,Australia,Australia
25034,2023-01-05,Cust-973,3002,Headphones,Accessories,4,50,200,Bank Transfer,Failed,Canada,North America
25035,2023-05-24,Cust-72,3004,Tablet,Electronics,3,300,900,Credit Card,Failed,UK,Europe
25036,2023-09-17,Cust-177,3002,Headphones,Accessories,4,50,200,Bank Transfer,Failed,South Africa,Africa
25037,2023-09-24,Cust-897,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Pending,USA,North America
25038,2023-01-25,Cust-562,3001,Laptop,Electronics,2,1000,2000,Credit Card,Pending,Brazil,South America
25039,2023-11-24,Cust-1000,3004,Tablet,Electronics,5,300,1500,PayPal,Completed,UK,Europe
25040,2023-10-26,Cust-444,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,India,Asia
25041,2023-06-08,Cust-206,3001,Laptop,Electronics,3,1000,3000,PayPal,Pending,USA,North America
25042,2023-05-02,Cust-764,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,Japan,Asia
25043,2023-07-02,Cust-319,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Pending,USA,North America
25044,2023-09-16,Cust-656,3005,Smartwatch,Accessories,4,200,800,PayPal,Failed,Australia,Australia
25045,2023-06-20,Cust-682,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Failed,Canada,North America
25046,2023-01-21,Cust-851,3004,Tablet,Electronics,3,300,900,Credit Card,Pending,India,Asia
25047,2023-09-14,Cust-821,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,UK,Europe
25048,2023-03-26,Cust-792,3002,Headphones,Accessories,3,50,150,Bank Transfer,Pending,France,Europe
25049,2023-08-09,Cust-897,3005,Smartwatch,Accessories,2,200,400,Credit Card,Completed,Canada,North America
25050,2023-07-20,Cust-721,3001,Laptop,Electronics,1,1000,1000,Credit Card,Failed,Japan,Asia
25051,2023-08-08,Cust-798,3004,Tablet,Electronics,1,300,300,PayPal,Completed,Germany,Europe
25052,2023-02-07,Cust-802,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,Canada,North America
25053,2023-08-08,Cust-977,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Pending,Brazil,South America
25054,2023-10-08,Cust-284,3002,Headphones,Accessories,5,50,250,Bank Transfer,Pending,Australia,Australia
25055,2023-08-22,Cust-563,3004,Tablet,Electronics,2,300,600,PayPal,Failed,UK,Europe
25056,2023-04-18,Cust-421,3004,Tablet,Electronics,1,300,300,Bank Transfer,Completed,France,Europe
25057,2023-09-30,Cust-67,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Completed,France,Europe
25058,2023-09-16,Cust-257,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Completed,France,Europe
25059,2023-11-01,Cust-171,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,USA,North America
25060,2023-08-06,Cust-326,3005,Smartwatch,Accessories,4,200,800,Credit Card,Pending,UK,Europe
25061,2023-07-17,Cust-159,3003,Smartphone,Electronics,4,700,2800,Credit Card,Pending,India,Asia
25062,2023-08-24,Cust-557,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Pending,Canada,North America
25063,2023-04-06,Cust-595,3002,Headphones,Accessories,4,50,200,Credit Card,Pending,Japan,Asia
25064,2023-08-21,Cust-679,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,Japan,Asia
25065,2023-04-01,Cust-651,3005,Smartwatch,Accessories,4,200,800,PayPal,Pending,Canada,North America
25066,2023-08-02,Cust-718,3004,Tablet,Electronics,2,300,600,Credit Card,Failed,Brazil,South America
25067,2023-06-23,Cust-407,3004,Tablet,Electronics,1,300,300,PayPal,Failed,Australia,Australia
25068,2023-10-26,Cust-41,3002,Headphones,Accessories,1,50,50,PayPal,Completed,UK,Europe
25069,2023-08-19,Cust-239,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Failed,South Africa,Africa
25070,2023-11-20,Cust-758,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,Canada,North America
25071,2023-07-07,Cust-608,3004,Tablet,Electronics,1,300,300,Bank Transfer,Pending,South Africa,Africa
25072,2023-01-19,Cust-765,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,Brazil,South America
25073,2023-04-15,Cust-542,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,Australia,Australia
25074,2023-12-13,Cust-906,3003,Smartphone,Electronics,1,700,700,Credit Card,Failed,UK,Europe
25075,2023-11-19,Cust-12,3003,Smartphone,Electronics,4,700,2800,Credit Card,Completed,India,Asia
25076,2023-07-17,Cust-826,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,Canada,North America
25077,2023-07-28,Cust-279,3004,Tablet,Electronics,2,300,600,Bank Transfer,Completed,Canada,North America
25078,2023-01-28,Cust-787,3002,Headphones,Accessories,4,50,200,Credit Card,Pending,Japan,Asia
25079,2023-08-27,Cust-220,3002,Headphones,Accessories,2,50,100,Credit Card,Failed,South Africa,Africa
25080,2023-12-04,Cust-603,3002,Headphones,Accessories,4,50,200,Bank Transfer,Failed,USA,North America
25081,2023-04-20,Cust-737,3004,Tablet,Electronics,3,300,900,Bank Transfer,Completed,Australia,Australia
25082,2023-02-13,Cust-827,3003,Smartphone,Electronics,4,700,2800,Credit Card,Pending,Australia,Australia
25083,2023-03-19,Cust-418,3002,Headphones,Accessories,1,50,50,Bank Transfer,Completed,UK,Europe
25084,2023-08-05,Cust-132,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,Brazil,South America
25085,2023-11-25,Cust-831,3002,Headphones,Accessories,5,50,250,Bank Transfer,Failed,USA,North America
25086,2023-12-09,Cust-184,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,Germany,Europe
25087,2023-03-24,Cust-761,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,USA,North America
25088,2023-11-22,Cust-925,3004,Tablet,Electronics,3,300,900,Bank Transfer,Completed,Canada,North America
25089,2023-02-16,Cust-17,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Pending,Canada,North America
25090,2023-02-16,Cust-909,3005,Smartwatch,Accessories,3,200,600,PayPal,Pending,USA,North America
25091,2023-11-01,Cust-996,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Failed,Canada,North America
25092,2023-08-01,Cust-65,3003,Smartphone,Electronics,1,700,700,Credit Card,Completed,USA,North America
25093,2023-01-26,Cust-971,3003,Smartphone,Electronics,1,700,700,Credit Card,Failed,India,Asia
25094,2023-07-18,Cust-363,3004,Tablet,Electronics,5,300,1500,Credit Card,Completed,Brazil,South America
25095,2023-04-13,Cust-880,3005,Smartwatch,Accessories,5,200,1000,PayPal,Pending,South Africa,Africa
25096,2023-02-13,Cust-410,3002,Headphones,Accessories,3,50,150,PayPal,Pending,Japan,Asia
25097,2023-11-29,Cust-520,3003,Smartphone,Electronics,2,700,1400,Bank Transfer,Pending,South Africa,Africa
25098,2023-08-25,Cust-458,3002,Headphones,Accessories,4,50,200,PayPal,Pending,USA,North America
25099,2023-08-04,Cust-686,3002,Headphones,Accessories,5,50,250,Credit Card,Pending,France,Europe
25100,2023-04-24,Cust-770,3003,Smartphone,Electronics,4,700,2800,PayPal,Failed,India,Asia
25101,2023-05-10,Cust-559,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Completed,Canada,North America
25102,2023-06-22,Cust-45,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Completed,Australia,Australia
25103,2023-05-02,Cust-31,3004,Tablet,Electronics,3,300,900,PayPal,Failed,Japan,Asia
25104,2023-08-06,Cust-5,3004,Tablet,Electronics,5,300,1500,Bank Transfer,Completed,South Africa,Africa
25105,2023-06-11,Cust-209,3002,Headphones,Accessories,4,50,200,Credit Card,Pending,India,Asia
25106,2023-05-19,Cust-138,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,India,Asia
25107,2023-12-09,Cust-181,3001,Laptop,Electronics,1,1000,1000,Credit Card,Pending,USA,North America
25108,2023-04-07,Cust-709,3003,Smartphone,Electronics,2,700,1400,Credit Card,Completed,Canada,North America
25109,2023-08-04,Cust-998,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,Canada,North America
25110,2023-09-03,Cust-889,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,USA,North America
25111,2023-12-12,Cust-265,3001,Laptop,Electronics,1,1000,1000,Bank Transfer,Completed,Japan,Asia
25112,2023-06-28,Cust-227,3004,Tablet,Electronics,1,300,300,PayPal,Pending,Australia,Australia
25113,2023-01-29,Cust-67,3002,Headphones,Accessories,2,50,100,Credit Card,Completed,Brazil,South America
25114,2023-04-01,Cust-665,3005,Smartwatch,Accessories,2,200,400,PayPal,Failed,Australia,Australia
25115,2023-07-30,Cust-829,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Completed,UK,Europe
25116,2023-03-30,Cust-142,3002,Headphones,Accessories,2,50,100,PayPal,Failed,Japan,Asia
25117,2023-05-16,Cust-58,3003,Smartphone,Electronics,4,700,2800,Credit Card,Pending,India,Asia
25118,2023-06-20,Cust-596,3003,Smartphone,Electronics,5,700,3500,Credit Card,Completed,France,Europe
25119,2023-11-15,Cust-475,3003,Smartphone,Electronics,5,700,3500,PayPal,Failed,Germany,Europe
25120,2023-08-13,Cust-102,3002,Headphones,Accessories,1,50,50,PayPal,Completed,UK,Europe
25121,2023-12-12,Cust-817,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,Japan,Asia
25122,2023-12-15,Cust-927,3004,Tablet,Electronics,5,300,1500,Credit Card,Failed,Brazil,South America
25123,2023-04-22,Cust-910,3001,Laptop,Electronics,3,1000,3000,Credit Card,Pending,Brazil,South America
25124,2023-03-01,Cust-331,3005,Smartwatch,Accessories,2,200,400,Credit Card,Failed,Brazil,South America
25125,2023-08-30,Cust-746,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,Australia,Australia
25126,2023-01-17,Cust-833,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,Japan,Asia
25127,2023-08-23,Cust-481,3001,Laptop,Electronics,5,1000,5000,PayPal,Failed,Germany,Europe
25128,2023-01-12,Cust-123,3004,Tablet,Electronics,1,300,300,PayPal,Failed,Brazil,South America
25129,2023-05-29,Cust-988,3002,Headphones,Accessories,5,50,250,Credit Card,Failed,Canada,North America
25130,2023-12-13,Cust-422,3005,Smartwatch,Accessories,3,200,600,Credit Card,Completed,Japan,Asia
25131,2023-03-23,Cust-508,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,Canada,North America
25132,2023-10-15,Cust-798,3001,Laptop,Electronics,3,1000,3000,Credit Card,Pending,Brazil,South America
25133,2023-06-14,Cust-175,3004,Tablet,Electronics,3,300,900,PayPal,Failed,USA,North America
25134,2023-01-22,Cust-846,3004,Tablet,Electronics,2,300,600,Bank Transfer,Pending,Canada,North America
25135,2023-03-22,Cust-834,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Failed,USA,North America
25136,2023-09-05,Cust-21,3004,Tablet,Electronics,1,300,300,Credit Card,Failed,India,Asia
25137,2023-03-16,Cust-810,3003,Smartphone,Electronics,1,700,700,Credit Card,Completed,Japan,Asia
25138,2023-02-08,Cust-751,3005,Smartwatch,Accessories,2,200,400,PayPal,Completed,USA,North America
25139,2023-07-19,Cust-479,3002,Headphones,Accessories,3,50,150,PayPal,Pending,Canada,North America
25140,2023-09-20,Cust-231,3003,Smartphone,Electronics,4,700,2800,Credit Card,Failed,Australia,Australia
25141,2023-07-14,Cust-430,3001,Laptop,Electronics,3,1000,3000,Credit Card,Failed,USA,North America
25142,2023-01-07,Cust-139,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,Japan,Asia
25143,2023-11-24,Cust-380,3005,Smartwatch,Accessories,1,200,200,Credit Card,Completed,France,Europe
25144,2023-06-18,Cust-688,3003,Smartphone,Electronics,5,700,3500,Credit Card,Pending,Japan,Asia
25145,2023-12-17,Cust-732,3003,Smartphone,Electronics,2,700,1400,PayPal,Failed,Australia,Australia
25146,2023-08-22,Cust-96,3004,Tablet,Electronics,2,300,600,Credit Card,Pending,South Africa,Africa
25147,2023-06-20,Cust-457,3004,Tablet,Electronics,4,300,1200,PayPal,Failed,India,Asia
25148,2023-04-28,Cust-945,3003,Smartphone,Electronics,1,700,700,Credit Card,Completed,USA,North America
25149,2023-04-13,Cust-654,3002,Headphones,Accessories,1,50,50,Bank Transfer,Failed,India,Asia
25150,2023-08-13,Cust-98,3002,Headphones,Accessories,3,50,150,PayPal,Failed,India,Asia
25151,2023-09-27,Cust-996,3002,Headphones,Accessories,2,50,100,PayPal,Pending,India,Asia
25152,2023-09-01,Cust-742,3003,Smartphone,Electronics,5,700,3500,Credit Card,Completed,Germany,Europe
25153,2023-02-02,Cust-188,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,France,Europe
25154,2023-05-23,Cust-910,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Completed,Japan,Asia
25155,2023-03-10,Cust-267,3005,Smartwatch,Accessories,1,200,200,PayPal,Completed,South Africa,Africa
25156,2023-08-02,Cust-423,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,France,Europe
25157,2023-08-22,Cust-277,3001,Laptop,Electronics,3,1000,3000,Credit Card,Completed,India,Asia
25158,2023-12-03,Cust-537,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Failed,Japan,Asia
25159,2023-01-27,Cust-41,3003,Smartphone,Electronics,4,700,2800,PayPal,Pending,USA,North America
25160,2023-07-16,Cust-73,3004,Tablet,Electronics,3,300,900,Credit Card,Failed,South Africa,Africa
25161,2023-01-22,Cust-781,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,France,Europe
25162,2023-09-19,Cust-641,3001,Laptop,Electronics,5,1000,5000,PayPal,Failed,France,Europe
25163,2023-08-18,Cust-528,3002,Headphones,Accessories,4,50,200,PayPal,Pending,France,Europe
25164,2023-08-25,Cust-897,3003,Smartphone,Electronics,3,700,2100,Credit Card,Completed,Australia,Australia
25165,2023-11-06,Cust-580,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Pending,Japan,Asia
25166,2023-04-12,Cust-608,3001,Laptop,Electronics,2,1000,2000,PayPal,Pending,UK,Europe
25167,2023-10-10,Cust-53,3004,Tablet,Electronics,4,300,1200,PayPal,Pending,UK,Europe
25168,2023-05-03,Cust-638,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,France,Europe
25169,2023-08-29,Cust-745,3001,Laptop,Electronics,5,1000,5000,PayPal,Completed,South Africa,Africa
25170,2023-05-06,Cust-466,3001,Laptop,Electronics,1,1000,1000,PayPal,Failed,India,Asia
25171,2023-06-17,Cust-815,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Completed,India,Asia
25172,2023-05-21,Cust-84,3004,Tablet,Electronics,1,300,300,Bank Transfer,Failed,USA,North America
25173,2023-10-08,Cust-643,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Failed,Germany,Europe
25174,2023-04-12,Cust-951,3005,Smartwatch,Accessories,3,200,600,Bank Transfer,Failed,France,Europe
25175,2023-07-29,Cust-29,3003,Smartphone,Electronics,4,700,2800,Bank Transfer,Completed,Germany,Europe
25176,2023-10-09,Cust-670,3004,Tablet,Electronics,4,300,1200,Credit Card,Pending,Germany,Europe
25177,2023-05-04,Cust-680,3003,Smartphone,Electronics,3,700,2100,Bank Transfer,Failed,South Africa,Africa
25178,2023-06-09,Cust-458,3001,Laptop,Electronics,5,1000,5000,Credit Card,Failed,Canada,North America
25179,2023-03-28,Cust-654,3005,Smartwatch,Accessories,4,200,800,Credit Card,Pending,Japan,Asia
25180,2023-01-23,Cust-862,3001,Laptop,Electronics,1,1000,1000,Credit Card,Completed,South Africa,Africa
25181,2023-02-19,Cust-287,3004,Tablet,Electronics,2,300,600,PayPal,Failed,Germany,Europe
25182,2023-10-05,Cust-274,3003,Smartphone,Electronics,1,700,700,PayPal,Failed,USA,North America
25183,2023-02-20,Cust-13,3001,Laptop,Electronics,5,1000,5000,Bank Transfer,Pending,Brazil,South America
25184,2023-01-19,Cust-860,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Failed,India,Asia
25185,2023-06-05,Cust-319,3002,Headphones,Accessories,4,50,200,Bank Transfer,Failed,Brazil,South America
25186,2023-03-04,Cust-285,3003,Smartphone,Electronics,1,700,700,PayPal,Pending,Japan,Asia
25187,2023-07-26,Cust-48,3002,Headphones,Accessories,3,50,150,PayPal,Completed,India,Asia
25188,2023-11-24,Cust-461,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Completed,Australia,Australia
25189,2023-02-28,Cust-67,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,Brazil,South America
25190,2023-10-25,Cust-820,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,Japan,Asia
25191,2023-06-06,Cust-788,3003,Smartphone,Electronics,5,700,3500,Bank Transfer,Completed,Canada,North America
25192,2023-11-13,Cust-930,3001,Laptop,Electronics,5,1000,5000,PayPal,Completed,Germany,Europe
25193,2023-12-23,Cust-517,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,India,Asia
25194,2023-07-17,Cust-336,3002,Headphones,Accessories,5,50,250,PayPal,Completed,Canada,North America
25195,2023-01-06,Cust-307,3001,Laptop,Electronics,2,1000,2000,PayPal,Pending,Germany,Europe
25196,2023-05-21,Cust-445,3002,Headphones,Accessories,2,50,100,Credit Card,Completed,Japan,Asia
25197,2023-07-13,Cust-678,3003,Smartphone,Electronics,4,700,2800,PayPal,Pending,Brazil,South America
25198,2023-08-09,Cust-519,3004,Tablet,Electronics,3,300,900,Bank Transfer,Pending,UK,Europe
25199,2023-03-14,Cust-882,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Pending,UK,Europe
25200,2023-10-18,Cust-114,3001,Laptop,Electronics,3,1000,3000,Bank Transfer,Completed,France,Europe
25201,2023-04-21,Cust-858,3005,Smartwatch,Accessories,2,200,400,Bank Transfer,Pending,Germany,Europe
25202,2023-08-17,Cust-369,3005,Smartwatch,Accessories,5,200,1000,Credit Card,Pending,France,Europe
25203,2023-12-28,Cust-4,3001,Laptop,Electronics,4,1000,4000,PayPal,Failed,UK,Europe
25204,2023-01-19,Cust-185,3003,Smartphone,Electronics,4,700,2800,Credit Card,Pending,Germany,Europe
25205,2023-10-05,Cust-700,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,Canada,North America
25206,2023-08-25,Cust-213,3005,Smartwatch,Accessories,4,200,800,Bank Transfer,Completed,Brazil,South America
25207,2023-09-08,Cust-1,3001,Laptop,Electronics,3,1000,3000,PayPal,Completed,India,Asia
25208,2023-08-09,Cust-668,3002,Headphones,Accessories,1,50,50,PayPal,Failed,USA,North America
25209,2023-12-30,Cust-498,3002,Headphones,Accessories,4,50,200,Credit Card,Failed,UK,Europe
25210,2023-07-25,Cust-522,3005,Smartwatch,Accessories,5,200,1000,Bank Transfer,Completed,France,Europe
25211,2023-05-04,Cust-838,3003,Smartphone,Electronics,4,700,2800,PayPal,Pending,South Africa,Africa
25212,2023-04-28,Cust-596,3002,Headphones,Accessories,5,50,250,Bank Transfer,Completed,USA,North America
25213,2023-05-16,Cust-576,3004,Tablet,Electronics,3,300,900,Bank Transfer,Completed,Japan,Asia
25214,2023-08-27,Cust-390,3003,Smartphone,Electronics,4,700,2800,Credit Card,Failed,Canada,North America
25215,2023-08-28,Cust-240,3002,Headphones,Accessories,1,50,50,Credit Card,Failed,India,Asia
25216,2023-10-15,Cust-646,3003,Smartphone,Electronics,1,700,700,Credit Card,Pending,South Africa,Africa
25217,2023-11-28,Cust-129,3004,Tablet,Electronics,3,300,900,Credit Card,Completed,Brazil,South America
25218,2023-06-25,Cust-495,3002,Headphones,Accessories,4,50,200,Bank Transfer,Completed,UK,Europe
25219,2023-09-08,Cust-187,3005,Smartwatch,Accessories,1,200,200,Bank Transfer,Completed,UK,Europe
25220,2023-03-15,Cust-965,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,India,Asia
25221,2023-10-04,Cust-690,3001,Laptop,Electronics,3,1000,3000,PayPal,Failed,Canada,North America
25222,2023-07-30,Cust-807,3002,Headphones,Accessories,1,50,50,Bank Transfer,Pending,Japan,Asia
25223,2023-01-04,Cust-152,3001,Laptop,Electronics,4,1000,4000,Bank Transfer,Failed,South Africa,Africa
25224,2023-02-19,Cust-634,3004,Tablet,Electronics,4,300,1200,PayPal,Completed,France,Europe
25225,2023-11-13,Cust-987,3002,Headphones,Accessories,3,50,150,PayPal,Pending,France,Europe
25226,2023-05-01,Cust-278,3002,Headphones,Accessories,4,50,200,Credit Card,Failed,Australia,Australia
25227,2023-06-05,Cust-42,3001,Laptop,Electronics,4,1000,4000,Credit Card,Failed,UK,Europe
25228,2023-04-02,Cust-381,3004,Tablet,Electronics,4,300,1200,Bank Transfer,Completed,Brazil,South America
25229,2023-07-21,Cust-50,3003,Smartphone,Electronics,5,700,3500,PayPal,Pending,Brazil,South America
25230,2023-11-12,Cust-941,3001,Laptop,Electronics,1,1000,1000,PayPal,Completed,India,Asia
25231,2023-07-26,Cust-571,3003,Smartphone,Electronics,5,700,3500,PayPal,Completed,France,Europe
25232,2023-11-17,Cust-250,3004,Tablet,Electronics,4,300,1200,Credit Card,Failed,Australia,Australia
25233,2023-05-17,Cust-638,3003,Smartphone,Electronics,2,700,1400,Credit Card,Failed,UK,Europe
